,Vendedor,Fecha,Modelo,Cantidad,Precio Unitario,Descuento,Subtotal,I.V.A,Total
163536,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
163553,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
163570,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
163587,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
163604,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
163621,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
163638,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
163655,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
163672,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
163689,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
163706,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
163723,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
163740,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
163757,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
163774,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
163791,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
163808,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
163825,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
163842,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
163859,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
163876,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
163893,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
163910,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
163927,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
163944,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
163961,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
163978,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
163995,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
164012,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
164029,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
164046,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
164063,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
164080,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
164097,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
164114,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
164131,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
164148,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
164165,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
164182,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
164199,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
164216,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
164233,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
164250,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
164267,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
164284,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
164301,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
164318,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
164335,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
164352,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
164369,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
164386,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
164403,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
164420,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
164437,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
164454,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
164470,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
164487,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
164504,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
164521,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
164538,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
164555,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
164572,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
164589,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
164606,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
164623,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
164640,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
164657,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
164674,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
164691,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
164708,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
164725,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
164742,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
164759,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
164776,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
164793,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
164810,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
164827,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
164844,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
164861,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
164878,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
164895,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
164912,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
164929,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
164946,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
164963,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
164980,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
164997,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
165014,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
165031,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
165048,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
165065,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
165082,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
165099,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
165116,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
165133,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
165150,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
165167,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
165184,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
165201,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
165218,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
165235,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
165252,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
165269,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
165286,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
165303,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
165320,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
165337,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
165354,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
165371,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
165388,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
165405,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
165422,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
165439,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
165456,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
165473,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
165490,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
165507,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
165524,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
165541,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
165558,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
165575,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
165592,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
165609,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
165626,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
165643,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
165660,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
165677,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
165694,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
165711,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
165728,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
165745,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
165762,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
165779,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
165796,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
165813,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
165830,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
165847,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
165864,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
165881,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
165898,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
165915,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
165932,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
165949,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
165966,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
165983,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
166000,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
166017,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
166034,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
166051,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
166068,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
166085,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
166102,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
166119,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
166136,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
166153,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
166169,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
166186,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
166203,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
166220,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
166237,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
166254,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
166271,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
166288,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
166305,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
166322,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
166339,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
166356,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
166373,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
166390,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
166407,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
166424,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
166441,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
166458,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
166475,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
166492,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
166509,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
166526,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
166543,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
166560,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
166577,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
166594,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
166611,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
166628,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
166645,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
166662,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
166679,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
166696,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
166713,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
166730,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
166747,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
166764,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
166781,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
166798,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
166815,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
166832,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
166849,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
166866,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
166883,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
166900,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
166917,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
166934,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
166951,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
166968,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
166985,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
167002,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
167019,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
167036,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
167053,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
167070,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
167087,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
167104,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
167121,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
167138,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
167155,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
167172,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
167189,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
167206,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
167223,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
167240,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
167257,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
167274,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
167291,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
167308,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
167325,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
167342,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
167359,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
167376,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
167393,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
167410,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
167427,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
167444,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
167461,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
167478,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
167495,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
167512,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
167529,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
167546,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
167563,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
167580,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
167597,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
167614,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
167631,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
167648,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
167665,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
167682,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
167699,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
167716,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
167733,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
167750,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
167767,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
167784,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
167801,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
167818,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
167835,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
167852,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
167868,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
167885,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
167902,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
167919,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
167936,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
167953,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
167970,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
167987,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
168004,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
168021,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
168038,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
168055,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
168072,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
168089,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
168106,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
168123,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
168140,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
168157,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
168174,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
168191,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
168208,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
168225,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
168242,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
168259,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
168276,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
168293,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
168310,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
168327,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
168344,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
168361,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
168378,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
168395,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
168412,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
168429,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
168446,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
168463,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
168480,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
168497,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
168514,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
168531,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
168548,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
168565,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
168582,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
168599,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
168616,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
168633,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
168650,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
168667,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
168684,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
168701,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
168718,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
168735,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
168752,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
168769,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
168786,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
168803,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
168820,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
168837,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
168854,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
168871,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
168888,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
168905,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
168922,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
168939,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
168956,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
168973,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
168990,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
169007,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
169024,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
169041,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
169058,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
169075,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
169092,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
169109,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
169126,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
169143,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
169160,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
169177,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
169194,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
169211,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
169228,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
169245,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
169262,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
169279,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
169296,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
169313,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
169330,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
169347,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
169364,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
169381,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
169398,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
169415,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
169432,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
169449,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
169466,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
169483,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
169500,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
169517,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
169534,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
169551,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
169567,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
169584,Jose,25/08/2006,Deportivo,2,1368900,,2340,538.2,2878.2
